commit,path,line,method,normalized_template,classification,disposition,event,outcome,rationale
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1204","console.log","IVA Cash-In: Q{expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1205","console.log","Fórmula: {expr} * 0.12","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1207","console.log","IVA Cash-In: Q0.00 (sin monto)","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1210","console.log","✅ RESUMEN FINAL:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1211","console.log","- Cuota Inversionista: Q{expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1212","console.log","- Monto Inversionista: Q{expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1213","console.log","- IVA Inversionista: Q{expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1214","console.log","- Monto Cash-In: Q{expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1215","console.log","- IVA Cash-In: Q{expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1216","console.log","{expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1282","console.log","Syncing schedule for credit:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1283","console.log","New quota:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1306","console.log","Updating credit with body:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1385","console.log","⚠️ Crédito {expr}: inversionistas del payload ignorados (participación congelada)","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1547","console.log","Will change cuota or plazo","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1558","console.log","Changes detected in fields that affect deuda_total","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1637","console.log","⚠️ Crédito {expr}: cuota actualizada solo en el crédito, calendario congelado (no se re-proyectan pagos ni cuotas de inversionistas)","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1717","console.log","🪞 [ESPEJO] inversionistas_espejo recibidos: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1752","console.log","🪞 [ESPEJO] Iniciando updateInvestors para credito_id={expr} con {expr} inversionistas","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1766","console.log","🪞 [ESPEJO] ✅ updateInvestors completado para espejo","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1768","console.log","🪞 [ESPEJO] ⚠️ Bloque saltado: inversionistas_espejo está vacío o undefined","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1795","console.error","🪞 [ESPEJO] ❌ Error actualizando inversionistas:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1803","console.error","Error al actualizar el crédito:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1836","console.log","🔧 ========== REPARAR pagos históricos ==========","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1837","console.log","📋 Crédito SIFCO: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1838","console.log","🧪 dry_run: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1839","console.log","💰 capital_inicial recibido: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1862","console.log","✅ Crédito encontrado: id={expr}, capital_actual=Q{expr}, cuota=Q{expr}, %interes={expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1876","console.log","📦 Pagos encontrados: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1879","console.log","⚠️ No hay pagos para reparar en crédito {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1897","console.log","⚠️ El crédito {expr} no tiene cuotas pagadas, no hay nada que reparar","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1909","console.log","🎯 Última cuota pagada: {expr} (total cuotas pagadas: {expr})","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1929","console.log","🏁 capital_arranque (param): Q{expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1938","console.log","🏁 capital_arranque (total_restante de cuota 0): Q{expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1942","console.log","🌐 Consultando desembolso en SIFCO...","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1955","console.log","🏁 capital_arranque (SIFCO desembolso trx 2001): Q{expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","1992","console.log","🔁 Recorriendo cuotas 0 → {expr} ({expr} cuotas a procesar)","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2006","console.log","📌 Cuota 0 (desembolso) → total_restante=Q{expr} | pagos afectados={expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2155","console.log","📌 Cuota {expr} | cap_antes=Q{expr} | int=Q{expr} | iva=Q{expr} | abono_cap_teorico=Q{expr} | cap_despues=Q{expr} | pagos={expr} | cuotaPagada={expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2198","console.log","🧪 DRY-RUN: {expr}/{expr} pagos tendrían cambios. NO se escribió nada.","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2201","console.log","🔧 ========== FIN REPARAR (dry-run) ==========","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2213","console.log","💾 Ejecutando {expr} updates en transacción...","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2227","console.log","✅ {expr} pagos reparados en crédito {expr} hasta cuota {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2230","console.log","🔧 ========== FIN REPARAR ==========","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2273","console.log","🚀 ========== REPARAR total_restante BULK ==========","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2278","console.log","📋 Usando {expr} créditos pasados por body","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2281","console.log","🔎 [DIAG] statuses recibido: {expr} → filtro a usar: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2292","console.log","📋 Créditos en [{expr}] (excluidos CRM): {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2309","console.error","❌ [{expr}] {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2319","console.log","▶️ ({expr}/{expr}) {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2331","console.log","✅ BULK terminado | total={expr} exitosos={expr} fallidos={expr} pagos_actualizados={expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2450","console.log","⚠️ No hay pagos para actualizar en crédito {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2662","console.log","✅ {expr} pagos recalculados para {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2675","console.log","🔄 ========== ACTUALIZANDO CUOTAS ==========","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2707","console.log","⚠️ {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2711","console.log","📋 Total de créditos a actualizar: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2718","console.log","⏳ Procesando: {expr} - Cuota: Q{expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2727","console.log","✅ {expr} actualizado correctamente","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2750","console.log","📊 ========== RESUMEN ==========","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2751","console.log","✅ Exitosos: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2752","console.log","❌ Fallidos: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2753","console.log","📋 Total procesados: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2756","console.log","⚠️ Errores detallados:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2758","console.log","- {expr}: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2762","console.log","🎉 Proceso completado","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateCredit.ts","2764","console.error","❌ Error crítico en updateAllInstallments:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateDueDate.ts","123","console.log","{expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateDueDate.ts","124","console.log","ACTUALIZANDO FECHAS DE VENCIMIENTO","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateDueDate.ts","125","console.log","{expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateDueDate.ts","126","console.log","Total creditos a procesar: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateDueDate.ts","136","console.log","--- Procesando: {expr} (dia {expr}) ---","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateDueDate.ts","147","console.log","Credito NO encontrado","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateDueDate.ts","169","console.log","Sin cuotas","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateDueDate.ts","191","console.log","Referencia: Cuota #{expr} ({expr}) = {expr}-{expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/updateDueDate.ts","194","console.log","Sin cuotas pendientes","unresolved","unresolved","","","pending_semantic_review"
